sub_id,site_id,site_name,sub_name,cover,name,year,trtmt,plot,gfnarrowwalker,gfnarrowarft,sub_lat,sub_long,sub_ele
i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,1999,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,Senecio atropurpureus,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,68,XXXlitter ,1999,CTL,4,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,60,Dryas integrifolia,1999,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Cetraria cucculata,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cetraria islandica,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXpeltigera:QHI ,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Salix arctica,1999,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXcrustous:QHI ,1999,CTL,4,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXothermoss ,1999,CTL,4,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,1999,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Oxytropis maydelliana,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Poa arctica,1999,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXotherherb:QHI ,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXbareground ,1999,CTL,4,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Arctagrostis latifolia,1999,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Papaver radicatum,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,1999,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,12,XXXbareground ,1999,CTL,5,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,57,Dryas integrifolia,1999,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Oxytropis nigrescens,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,55,XXXlitter ,1999,CTL,5,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,20,XXXothermoss ,1999,CTL,5,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,Salix arctica,1999,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,XXXkobresia:QHI ,1999,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,XXXothergram ,1999,CTL,5,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Astragalus umbellatus,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXcladonia:QHI ,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXotherlichen:QHI ,1999,CTL,5,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,1999,CTL,5,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Cetraria cucculata,1999,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,1999,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,1999,CTL,5,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Festuca baffinensis,1999,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis lanata,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,56,Dryas integrifolia,1999,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,74,XXXlitter ,1999,CTL,6,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXothermoss ,1999,CTL,6,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcladonia:QHI ,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,Festuca baffinensis,1999,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cetraria islandica,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,1999,CTL,6,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXbareground ,1999,CTL,6,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXkobresia:QHI ,1999,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Cetraria cucculata,1999,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXothergram ,1999,CTL,6,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,12,Salix arctica,1999,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXotherlichen:QHI ,1999,CTL,6,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Astragalus umbellatus,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Stellaria longipes,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,1999,CTL,6,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Pedicularis vertisilata,1999,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,27,Salix arctica,2004,CTL,1,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,53,XXXlitter ,2004,CTL,1,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,20,XXXbareground ,2004,CTL,1,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Oxytropis maydelliana,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,XXXLUZSP:QHI ,2004,CTL,1,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,46,Dryas integrifolia,2004,CTL,1,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,12,Lupinus arcticus,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,17,XXXothermoss ,2004,CTL,1,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,Poa arctica,2004,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherlichen:QHI ,2004,CTL,1,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Festuca baffinensis,2004,CTL,1,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria cucculata,2004,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Thamnolia subuliformis,2004,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXothergram ,2004,CTL,1,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Stellaria longipes,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Senecio atropurpureus,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Salix reticulata,2004,CTL,1,SHRUBU,SHRUBU,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,2004,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXbareground ,2004,CTL,2,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Astragalus umbellatus,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,71,Dryas integrifolia,2004,CTL,2,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2004,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,10,XXXothermoss ,2004,CTL,2,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,23,Salix arctica,2004,CTL,2,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Poa arctica,2004,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Senecio atropurpureus,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,41,XXXlitter ,2004,CTL,2,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cetraria cucculata,2004,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2004,CTL,2,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Pedicularis lanata,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXpeltigera:QHI ,2004,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Salix reticulata,2004,CTL,2,SHRUBU,SHRUBU,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Festuca baffinensis,2004,CTL,2,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis nigrescens,2004,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,14,Salix arctica,2004,CTL,3,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,67,Dryas integrifolia,2004,CTL,3,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,35,XXXlitter ,2004,CTL,3,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,10,XXXothermoss ,2004,CTL,3,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,Arctagrostis latifolia,2004,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria islandica,2004,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXLUZSP:QHI ,2004,CTL,3,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Pedicularis lanata,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,22,XXXbareground ,2004,CTL,3,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Poa arctica,2004,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXothergram ,2004,CTL,3,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Oxytropis nigrescens,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Festuca baffinensis,2004,CTL,3,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2004,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria cucculata,2004,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherlichen:QHI ,2004,CTL,3,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,76,Dryas integrifolia,2004,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,14,Salix arctica,2004,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,30,XXXlitter ,2004,CTL,4,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Thamnolia subuliformis,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Oxytropis nigrescens,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,Cetraria cucculata,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Poa arctica,2004,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Senecio atropurpureus,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,XXXbareground ,2004,CTL,4,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,18,XXXothermoss ,2004,CTL,4,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXotherlichen:QHI ,2004,CTL,4,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Festuca baffinensis,2004,CTL,4,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,XXXpeltigera:QHI ,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Arctagrostis latifolia,2004,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXcladonia:QHI ,2004,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Pedicularis lanata,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis maydelliana,2004,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,61,Dryas integrifolia,2004,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,34,XXXlitter ,2004,CTL,5,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,24,XXXothermoss ,2004,CTL,5,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Cetraria cucculata,2004,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,Astragalus umbellatus,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXothergram ,2004,CTL,5,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,Salix arctica,2004,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,14,XXXbareground ,2004,CTL,5,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,Festuca baffinensis,2004,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Senecio atropurpureus,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Saussurea angustifolia,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Thamnolia subuliformis,2004,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Pedicularis vertisilata,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Poa arctica,2004,CTL,5,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXLUZSP:QHI ,2004,CTL,5,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Pedicularis lanata,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2004,CTL,5,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis nigrescens,2004,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Arctagrostis latifolia,2004,CTL,6,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,79,Dryas integrifolia,2004,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,Festuca baffinensis,2004,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,34,XXXlitter ,2004,CTL,6,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXkobresia:QHI ,2004,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Oxytropis maydelliana,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,XXXothergram ,2004,CTL,6,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXLUZSP:QHI ,2004,CTL,6,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXotherlichen:QHI ,2004,CTL,6,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,15,Salix arctica,2004,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis lanata,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,20,XXXothermoss ,2004,CTL,6,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Cetraria cucculata,2004,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria islandica,2004,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2004,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Polygonum viviparum,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXbareground ,2004,CTL,6,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXcrustous:QHI ,2004,CTL,6,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis nigrescens,2004,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cetraria cucculata,2009,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,77,XXXlitter ,2009,CTL,6,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,12,XXXothermoss ,2009,CTL,6,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,21,Salix arctica,2009,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,14,Lupinus arcticus,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXothergram ,2009,CTL,6,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXotherherb:QHI ,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,58,Dryas integrifolia,2009,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,XXXcarex:QHI ,2009,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2009,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2009,CTL,6,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXpeltigera:QHI ,2009,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Poa arctica,2009,CTL,6,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis ,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,19,XXXbareground ,2009,CTL,6,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Senecio atropurpureus,2009,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Salix reticulata,2009,CTL,6,SHRUBU,SHRUBU,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,XXXbareground ,2009,CTL,5,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,73,Dryas integrifolia,2009,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,88,XXXlitter ,2009,CTL,5,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis ,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,19,Salix arctica,2009,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,XXXotherherb:QHI ,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,Senecio atropurpureus,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,XXXcarex:QHI ,2009,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,12,XXXothermoss ,2009,CTL,5,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXcetraria:QHI ,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria cucculata,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Thamnolia subuliformis,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcladonia:QHI ,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2009,CTL,5,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXpeltigera:QHI ,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Parrya nudicaulis,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
